 Reac Temp = 121.23  Stripper Lev =  58.08  Stripper Underflow =  25.08
 Reac Temp = 121.23  Stripper Lev =  56.67  Stripper Underflow =  22.22
 Reac Temp = 121.25  Stripper Lev =  57.60  Stripper Underflow =  24.01
 Reac Temp = 121.26  Stripper Lev =  58.78  Stripper Underflow =  26.33
 Reac Temp = 121.27  Stripper Lev =  58.15  Stripper Underflow =  25.04
 Reac Temp = 121.28  Stripper Lev =  56.67  Stripper Underflow =  22.01
 Reac Temp = 121.30  Stripper Lev =  59.25  Stripper Underflow =  27.14
 Reac Temp = 121.29  Stripper Lev =  59.84  Stripper Underflow =  28.29
 Reac Temp = 121.32  Stripper Lev =  59.38  Stripper Underflow =  27.33
 Reac Temp = 121.35  Stripper Lev =  56.80  Stripper Underflow =  22.12
 Reac Temp = 121.36  Stripper Lev =  59.05  Stripper Underflow =  26.57
 Reac Temp = 121.37  Stripper Lev =  58.05  Stripper Underflow =  24.53
 Reac Temp = 121.39  Stripper Lev =  58.75  Stripper Underflow =  25.89
 Reac Temp = 121.40  Stripper Lev =  58.08  Stripper Underflow =  24.51
 Reac Temp = 121.43  Stripper Lev =  59.99  Stripper Underflow =  28.29
 Reac Temp = 121.42  Stripper Lev =  58.41  Stripper Underflow =  25.08
 Reac Temp = 121.42  Stripper Lev =  59.27  Stripper Underflow =  26.77
 Reac Temp = 121.46  Stripper Lev =  59.52  Stripper Underflow =  27.23
 Reac Temp = 121.46  Stripper Lev =  59.09  Stripper Underflow =  26.33
 Reac Temp = 121.48  Stripper Lev =  56.92  Stripper Underflow =  21.94
 Reac Temp = 121.49  Stripper Lev =  57.95  Stripper Underflow =  23.94
 Reac Temp = 121.51  Stripper Lev =  60.11  Stripper Underflow =  28.23
 Reac Temp = 121.52  Stripper Lev =  58.34  Stripper Underflow =  24.65
 Reac Temp = 121.53  Stripper Lev =  58.59  Stripper Underflow =  25.10
 Reac Temp = 121.55  Stripper Lev =  61.78  Stripper Underflow =  31.46
 Reac Temp = 121.56  Stripper Lev =  59.85  Stripper Underflow =  27.58
 Reac Temp = 121.59  Stripper Lev =  60.75  Stripper Underflow =  29.35
 Reac Temp = 121.60  Stripper Lev =  60.41  Stripper Underflow =  28.63
 Reac Temp = 121.61  Stripper Lev =  58.76  Stripper Underflow =  25.29
 Reac Temp = 121.61  Stripper Lev =  60.74  Stripper Underflow =  29.23
 Reac Temp = 121.66  Stripper Lev =  60.30  Stripper Underflow =  28.31
 Reac Temp = 121.64  Stripper Lev =  58.37  Stripper Underflow =  24.40
 Reac Temp = 121.67  Stripper Lev =  59.88  Stripper Underflow =  27.39
 Reac Temp = 121.68  Stripper Lev =  59.78  Stripper Underflow =  27.15
 Reac Temp = 121.69  Stripper Lev =  61.00  Stripper Underflow =  29.57
 Reac Temp = 121.71  Stripper Lev =  60.48  Stripper Underflow =  28.50
 Reac Temp = 121.74  Stripper Lev =  58.16  Stripper Underflow =  23.82
 Reac Temp = 121.74  Stripper Lev =  59.97  Stripper Underflow =  27.41
 Reac Temp = 121.77  Stripper Lev =  59.85  Stripper Underflow =  27.14
 Reac Temp = 121.77  Stripper Lev =  59.75  Stripper Underflow =  26.90
 Reac Temp = 121.79  Stripper Lev =  60.59  Stripper Underflow =  28.55
 Reac Temp = 121.81  Stripper Lev =  61.32  Stripper Underflow =  29.98
 Reac Temp = 121.82  Stripper Lev =  60.87  Stripper Underflow =  29.05
 Reac Temp = 121.82  Stripper Lev =  59.18  Stripper Underflow =  25.63
 Reac Temp = 121.84  Stripper Lev =  60.18  Stripper Underflow =  27.61
 Reac Temp = 121.86  Stripper Lev =  59.82  Stripper Underflow =  26.85
 Reac Temp = 121.87  Stripper Lev =  61.04  Stripper Underflow =  29.25
 Reac Temp = 121.90  Stripper Lev =  61.76  Stripper Underflow =  30.67
 Reac Temp = 121.91  Stripper Lev =  59.93  Stripper Underflow =  26.98
 Reac Temp = 121.92  Stripper Lev =  61.48  Stripper Underflow =  30.06
 Reac Temp = 121.93  Stripper Lev =  61.35  Stripper Underflow =  29.79
 Reac Temp = 121.94  Stripper Lev =  61.49  Stripper Underflow =  30.03
 Reac Temp = 121.97  Stripper Lev =  60.82  Stripper Underflow =  28.67
 Reac Temp = 121.98  Stripper Lev =  59.28  Stripper Underflow =  25.56
 Reac Temp = 122.01  Stripper Lev =  61.82  Stripper Underflow =  30.61
 Reac Temp = 122.03  Stripper Lev =  63.37  Stripper Underflow =  33.69
 Reac Temp = 122.01  Stripper Lev =  61.86  Stripper Underflow =  30.66
 Reac Temp = 122.05  Stripper Lev =  61.24  Stripper Underflow =  29.39
 Reac Temp = 122.06  Stripper Lev =  62.44  Stripper Underflow =  31.77
 Reac Temp = 122.08  Stripper Lev =  61.40  Stripper Underflow =  29.66
 Reac Temp = 122.09  Stripper Lev =  62.05  Stripper Underflow =  30.95
 Reac Temp = 122.09  Stripper Lev =  63.34  Stripper Underflow =  33.52
 Reac Temp = 122.13  Stripper Lev =  62.20  Stripper Underflow =  31.22
 Reac Temp = 122.15  Stripper Lev =  60.57  Stripper Underflow =  27.93
 Reac Temp = 122.16  Stripper Lev =  61.39  Stripper Underflow =  29.54
 Reac Temp = 122.16  Stripper Lev =  64.59  Stripper Underflow =  35.93
 Reac Temp = 122.20  Stripper Lev =  63.11  Stripper Underflow =  32.97
 Reac Temp = 122.19  Stripper Lev =  62.89  Stripper Underflow =  32.52
 Reac Temp = 122.22  Stripper Lev =  63.87  Stripper Underflow =  34.47
 Reac Temp = 122.25  Stripper Lev =  60.98  Stripper Underflow =  28.67
 Reac Temp = 122.26  Stripper Lev =  61.17  Stripper Underflow =  29.01
 Reac Temp = 122.26  Stripper Lev =  61.36  Stripper Underflow =  29.37
 Reac Temp = 122.29  Stripper Lev =  60.50  Stripper Underflow =  27.62
 Reac Temp = 122.31  Stripper Lev =  62.53  Stripper Underflow =  31.66
 Reac Temp = 122.32  Stripper Lev =  63.38  Stripper Underflow =  33.35
 Reac Temp = 122.32  Stripper Lev =  62.99  Stripper Underflow =  32.57
 Reac Temp = 122.34  Stripper Lev =  61.30  Stripper Underflow =  29.16
 Reac Temp = 122.37  Stripper Lev =  61.24  Stripper Underflow =  29.02
 Reac Temp = 122.38  Stripper Lev =  63.76  Stripper Underflow =  34.04
 Reac Temp = 122.41  Stripper Lev =  64.78  Stripper Underflow =  36.09
 Reac Temp = 122.43  Stripper Lev =  62.25  Stripper Underflow =  31.01
 Reac Temp = 122.42  Stripper Lev =  63.11  Stripper Underflow =  32.71
 Reac Temp = 122.46  Stripper Lev =  63.28  Stripper Underflow =  33.05
 Reac Temp = 122.45  Stripper Lev =  62.72  Stripper Underflow =  31.91
 Reac Temp = 122.48  Stripper Lev =  63.35  Stripper Underflow =  33.16
 Reac Temp = 122.49  Stripper Lev =  63.12  Stripper Underflow =  32.68
 Reac Temp = 122.51  Stripper Lev =  61.96  Stripper Underflow =  30.34
 Reac Temp = 122.51  Stripper Lev =  62.81  Stripper Underflow =  32.02
 Reac Temp = 122.54  Stripper Lev =  63.60  Stripper Underflow =  33.60
 Reac Temp = 122.57  Stripper Lev =  63.28  Stripper Underflow =  32.95
 Reac Temp = 122.59  Stripper Lev =  62.79  Stripper Underflow =  31.94
 Reac Temp = 122.60  Stripper Lev =  62.05  Stripper Underflow =  30.45
 Reac Temp = 122.61  Stripper Lev =  63.01  Stripper Underflow =  32.35
 Reac Temp = 122.64  Stripper Lev =  63.60  Stripper Underflow =  33.53
 Reac Temp = 122.64  Stripper Lev =  62.77  Stripper Underflow =  31.85
 Reac Temp = 122.65  Stripper Lev =  60.45  Stripper Underflow =  27.17
 Reac Temp = 122.68  Stripper Lev =  62.57  Stripper Underflow =  31.40
 Reac Temp = 122.69  Stripper Lev =  63.08  Stripper Underflow =  32.41
 Reac Temp = 122.72  Stripper Lev =  63.91  Stripper Underflow =  34.07
 Reac Temp = 122.73  Stripper Lev =  64.01  Stripper Underflow =  34.25
 Reac Temp = 122.76  Stripper Lev =  62.30  Stripper Underflow =  30.81
 Reac Temp = 122.75  Stripper Lev =  64.72  Stripper Underflow =  35.66
 Reac Temp = 122.79  Stripper Lev =  64.21  Stripper Underflow =  34.64
 Reac Temp = 122.84  Stripper Lev =  62.72  Stripper Underflow =  31.64
 Reac Temp = 122.81  Stripper Lev =  63.17  Stripper Underflow =  32.53
 Reac Temp = 122.85  Stripper Lev =  64.50  Stripper Underflow =  35.19
 Reac Temp = 122.85  Stripper Lev =  65.66  Stripper Underflow =  37.51
 Reac Temp = 122.88  Stripper Lev =  63.58  Stripper Underflow =  33.33
 Reac Temp = 122.89  Stripper Lev =  64.19  Stripper Underflow =  34.55
 Reac Temp = 122.90  Stripper Lev =  63.43  Stripper Underflow =  33.03
 Reac Temp = 122.94  Stripper Lev =  64.25  Stripper Underflow =  34.66
 Reac Temp = 122.94  Stripper Lev =  64.58  Stripper Underflow =  35.32
 Reac Temp = 122.97  Stripper Lev =  63.36  Stripper Underflow =  32.85
 Reac Temp = 123.01  Stripper Lev =  62.51  Stripper Underflow =  31.16
 Reac Temp = 123.01  Stripper Lev =  64.00  Stripper Underflow =  34.11
 Reac Temp = 123.02  Stripper Lev =  64.74  Stripper Underflow =  35.59
 Reac Temp = 123.03  Stripper Lev =  64.68  Stripper Underflow =  35.47
 Reac Temp = 123.06  Stripper Lev =  63.75  Stripper Underflow =  33.61
 Reac Temp = 123.09  Stripper Lev =  62.90  Stripper Underflow =  31.89
 Reac Temp = 123.08  Stripper Lev =  64.05  Stripper Underflow =  34.20
 Reac Temp = 123.11  Stripper Lev =  63.16  Stripper Underflow =  32.39
 Reac Temp = 123.13  Stripper Lev =  64.14  Stripper Underflow =  34.36
 Reac Temp = 123.15  Stripper Lev =  63.96  Stripper Underflow =  33.97
 Reac Temp = 123.17  Stripper Lev =  65.53  Stripper Underflow =  37.12
 Reac Temp = 123.17  Stripper Lev =  64.79  Stripper Underflow =  35.65
 Reac Temp = 123.19  Stripper Lev =  64.70  Stripper Underflow =  35.46
 Reac Temp = 123.21  Stripper Lev =  64.17  Stripper Underflow =  34.40
 Reac Temp = 123.24  Stripper Lev =  65.15  Stripper Underflow =  36.36
 Reac Temp = 123.25  Stripper Lev =  65.58  Stripper Underflow =  37.22
 Reac Temp = 123.28  Stripper Lev =  64.39  Stripper Underflow =  34.85
 Reac Temp = 123.28  Stripper Lev =  65.53  Stripper Underflow =  37.12
 Reac Temp = 123.32  Stripper Lev =  63.92  Stripper Underflow =  33.90
 Reac Temp = 123.33  Stripper Lev =  64.51  Stripper Underflow =  35.08
 Reac Temp = 123.36  Stripper Lev =  64.24  Stripper Underflow =  34.52
 Reac Temp = 123.37  Stripper Lev =  64.04  Stripper Underflow =  34.11
 Reac Temp = 123.39  Stripper Lev =  64.84  Stripper Underflow =  35.73
 Reac Temp = 123.40  Stripper Lev =  64.60  Stripper Underflow =  35.23
 Reac Temp = 123.41  Stripper Lev =  66.24  Stripper Underflow =  38.53
 Reac Temp = 123.42  Stripper Lev =  65.70  Stripper Underflow =  37.46
 Reac Temp = 123.45  Stripper Lev =  66.93  Stripper Underflow =  39.91
 Reac Temp = 123.49  Stripper Lev =  64.84  Stripper Underflow =  35.75
 Reac Temp = 123.50  Stripper Lev =  66.39  Stripper Underflow =  38.86
 Reac Temp = 123.52  Stripper Lev =  65.52  Stripper Underflow =  37.11
 Reac Temp = 123.54  Stripper Lev =  65.15  Stripper Underflow =  36.37
 Reac Temp = 123.57  Stripper Lev =  65.23  Stripper Underflow =  36.53
 Reac Temp = 123.57  Stripper Lev =  63.69  Stripper Underflow =  33.45
 Reac Temp = 123.58  Stripper Lev =  64.47  Stripper Underflow =  35.01
 Reac Temp = 123.61  Stripper Lev =  64.52  Stripper Underflow =  35.10
 Reac Temp = 123.64  Stripper Lev =  64.76  Stripper Underflow =  35.59
 Reac Temp = 123.66  Stripper Lev =  65.14  Stripper Underflow =  36.35
 Reac Temp = 123.67  Stripper Lev =  65.60  Stripper Underflow =  37.26
 Reac Temp = 123.68  Stripper Lev =  66.06  Stripper Underflow =  38.19
 Reac Temp = 123.71  Stripper Lev =  66.47  Stripper Underflow =  39.02
 Reac Temp = 123.73  Stripper Lev =  65.76  Stripper Underflow =  37.61
 Reac Temp = 123.75  Stripper Lev =  62.88  Stripper Underflow =  31.83
 Reac Temp = 123.76  Stripper Lev =  66.75  Stripper Underflow =  39.59
 Reac Temp = 123.80  Stripper Lev =  64.32  Stripper Underflow =  34.72
 Reac Temp = 123.79  Stripper Lev =  64.53  Stripper Underflow =  35.14
 Reac Temp = 123.82  Stripper Lev =  65.31  Stripper Underflow =  36.69
 Reac Temp = 123.87  Stripper Lev =  65.60  Stripper Underflow =  37.28
 Reac Temp = 123.86  Stripper Lev =  65.33  Stripper Underflow =  36.75
 Reac Temp = 123.88  Stripper Lev =  66.46  Stripper Underflow =  39.00
 Reac Temp = 123.87  Stripper Lev =  66.90  Stripper Underflow =  39.90
 Reac Temp = 123.91  Stripper Lev =  64.60  Stripper Underflow =  35.31
 Reac Temp = 123.95  Stripper Lev =  66.50  Stripper Underflow =  39.11
 Reac Temp = 123.95  Stripper Lev =  66.53  Stripper Underflow =  39.19
 Reac Temp = 123.98  Stripper Lev =  66.64  Stripper Underflow =  39.41
 Reac Temp = 124.00  Stripper Lev =  62.75  Stripper Underflow =  31.62
 Reac Temp = 124.01  Stripper Lev =  66.81  Stripper Underflow =  39.75
 Reac Temp = 124.03  Stripper Lev =  63.75  Stripper Underflow =  33.63
 Reac Temp = 124.05  Stripper Lev =  66.52  Stripper Underflow =  39.18
 Reac Temp = 124.08  Stripper Lev =  66.05  Stripper Underflow =  38.25
 Reac Temp = 124.09  Stripper Lev =  65.28  Stripper Underflow =  36.70
 Reac Temp = 124.11  Stripper Lev =  67.14  Stripper Underflow =  40.44
 Reac Temp = 124.13  Stripper Lev =  66.57  Stripper Underflow =  39.31
 Reac Temp = 124.15  Stripper Lev =  64.52  Stripper Underflow =  35.20
 Reac Temp = 124.19  Stripper Lev =  66.90  Stripper Underflow =  39.99
 Reac Temp = 124.20  Stripper Lev =  65.68  Stripper Underflow =  37.53
 Reac Temp = 124.22  Stripper Lev =  66.77  Stripper Underflow =  39.74
 Reac Temp = 124.23  Stripper Lev =  66.13  Stripper Underflow =  38.45
 Reac Temp = 124.26  Stripper Lev =  66.68  Stripper Underflow =  39.57
 Reac Temp = 124.28  Stripper Lev =  66.36  Stripper Underflow =  38.95
 Reac Temp = 124.30  Stripper Lev =  68.12  Stripper Underflow =  42.49
 Reac Temp = 124.31  Stripper Lev =  65.89  Stripper Underflow =  38.03
 Reac Temp = 124.33  Stripper Lev =  65.60  Stripper Underflow =  37.46
 Reac Temp = 124.37  Stripper Lev =  66.20  Stripper Underflow =  38.66
 Reac Temp = 124.37  Stripper Lev =  67.62  Stripper Underflow =  41.51
 Reac Temp = 124.41  Stripper Lev =  65.80  Stripper Underflow =  37.88
 Reac Temp = 124.43  Stripper Lev =  68.68  Stripper Underflow =  43.66
 Reac Temp = 124.43  Stripper Lev =  66.19  Stripper Underflow =  38.69
 Reac Temp = 124.48  Stripper Lev =  67.27  Stripper Underflow =  40.87
 Reac Temp = 124.48  Stripper Lev =  65.86  Stripper Underflow =  38.06
 Reac Temp = 124.50  Stripper Lev =  66.90  Stripper Underflow =  40.15
 Reac Temp = 124.53  Stripper Lev =  66.32  Stripper Underflow =  39.00
 Reac Temp = 124.55  Stripper Lev =  67.07  Stripper Underflow =  40.51
 Reac Temp = 124.57  Stripper Lev =  64.07  Stripper Underflow =  34.51
 Reac Temp = 124.58  Stripper Lev =  67.28  Stripper Underflow =  40.94
 Reac Temp = 124.60  Stripper Lev =  66.62  Stripper Underflow =  39.62
 Reac Temp = 124.61  Stripper Lev =  68.03  Stripper Underflow =  42.47
 Reac Temp = 124.66  Stripper Lev =  68.45  Stripper Underflow =  43.33
 Reac Temp = 124.67  Stripper Lev =  67.82  Stripper Underflow =  42.09
 Reac Temp = 124.70  Stripper Lev =  65.07  Stripper Underflow =  36.59
 Reac Temp = 124.72  Stripper Lev =  66.14  Stripper Underflow =  38.74
 Reac Temp = 124.73  Stripper Lev =  66.97  Stripper Underflow =  40.42
 Reac Temp = 124.76  Stripper Lev =  68.50  Stripper Underflow =  43.50
 Reac Temp = 124.75  Stripper Lev =  67.67  Stripper Underflow =  41.85
 Reac Temp = 124.80  Stripper Lev =  65.40  Stripper Underflow =  37.33
 Reac Temp = 124.82  Stripper Lev =  66.65  Stripper Underflow =  39.83
 Reac Temp = 124.84  Stripper Lev =  66.34  Stripper Underflow =  39.22
 Reac Temp = 124.84  Stripper Lev =  66.42  Stripper Underflow =  39.39
 Reac Temp = 124.87  Stripper Lev =  67.82  Stripper Underflow =  42.21
 Reac Temp = 124.90  Stripper Lev =  68.48  Stripper Underflow =  43.55
 Reac Temp = 124.91  Stripper Lev =  67.34  Stripper Underflow =  41.29
 Reac Temp = 124.96  Stripper Lev =  67.33  Stripper Underflow =  41.29
 Reac Temp = 124.95  Stripper Lev =  65.39  Stripper Underflow =  37.41
 Reac Temp = 124.97  Stripper Lev =  67.47  Stripper Underflow =  41.57
 Reac Temp = 125.00  Stripper Lev =  67.49  Stripper Underflow =  41.63
 Reac Temp = 125.01  Stripper Lev =  68.39  Stripper Underflow =  43.46
 Reac Temp = 125.04  Stripper Lev =  66.12  Stripper Underflow =  38.93
 Reac Temp = 125.05  Stripper Lev =  65.61  Stripper Underflow =  37.90
 Reac Temp = 125.09  Stripper Lev =  65.79  Stripper Underflow =  38.27
 Reac Temp = 125.11  Stripper Lev =  67.61  Stripper Underflow =  41.93
 Reac Temp = 125.12  Stripper Lev =  68.00  Stripper Underflow =  42.73
 Reac Temp = 125.14  Stripper Lev =  65.90  Stripper Underflow =  38.55
 Reac Temp = 125.16  Stripper Lev =  68.25  Stripper Underflow =  43.27
 Reac Temp = 125.20  Stripper Lev =  65.99  Stripper Underflow =  38.74
 Reac Temp = 125.20  Stripper Lev =  67.04  Stripper Underflow =  40.87
 Reac Temp = 125.23  Stripper Lev =  68.36  Stripper Underflow =  43.52
 Reac Temp = 125.27  Stripper Lev =  67.87  Stripper Underflow =  42.57
 Reac Temp = 125.28  Stripper Lev =  66.52  Stripper Underflow =  39.87
 Reac Temp = 125.28  Stripper Lev =  67.24  Stripper Underflow =  41.32
 Reac Temp = 125.33  Stripper Lev =  64.96  Stripper Underflow =  36.78
 Reac Temp = 125.37  Stripper Lev =  67.64  Stripper Underflow =  42.14
 Reac Temp = 125.37  Stripper Lev =  68.20  Stripper Underflow =  43.29
 Reac Temp = 125.38  Stripper Lev =  66.58  Stripper Underflow =  40.07
 Reac Temp = 125.41  Stripper Lev =  66.73  Stripper Underflow =  40.36
 Reac Temp = 125.43  Stripper Lev =  67.57  Stripper Underflow =  42.06
 Reac Temp = 125.45  Stripper Lev =  68.04  Stripper Underflow =  43.03
 Reac Temp = 125.46  Stripper Lev =  69.09  Stripper Underflow =  45.15
 Reac Temp = 125.51  Stripper Lev =  66.65  Stripper Underflow =  40.27
 Reac Temp = 125.51  Stripper Lev =  66.65  Stripper Underflow =  40.29
 Reac Temp = 125.54  Stripper Lev =  68.03  Stripper Underflow =  43.08
 Reac Temp = 125.57  Stripper Lev =  67.74  Stripper Underflow =  42.52
 Reac Temp = 125.58  Stripper Lev =  67.71  Stripper Underflow =  42.47
 Reac Temp = 125.60  Stripper Lev =  66.88  Stripper Underflow =  40.82
 Reac Temp = 125.63  Stripper Lev =  69.17  Stripper Underflow =  45.44
 Reac Temp = 125.65  Stripper Lev =  67.55  Stripper Underflow =  42.20
